,Frames,Angles
1052,20.8,139.1888807
1053,21.6,139.8477207
1054,22.4,147.1740548
1055,23.2,148.8663025
1056,24,153.2864731
1057,24.8,160.7634265
1058,25.6,172.5289465
1059,26.4,186.6301452
1060,27.2,204.5200226
1061,28,213.8312097
1062,28.8,225.0645759
1063,29.6,237.7601217
1064,30.4,251.6832711
1065,31.2,260.9187251
1066,32,269.0072536
1067,32.8,277.8081436
1068,33.6,292.1812112
1069,34.4,310.1902481
1070,35.2,319.546733
1071,36,326.731286
1072,36.8,329.1053915
1073,37.6,330.6268161
1074,38.4,330.5040093
1075,39.2,330.9265248
1076,0,324.2096894
1077,0.85106383,322.0649417
1078,1.70212766,316.0464659
1079,2.553191489,308.9377553
1080,3.404255319,299.3408614
1081,4.255319149,288.5706776
1082,5.106382979,283.4521475
1083,5.957446809,272.3690181
1084,6.808510638,263.7978684
1085,7.659574468,248.5316306
1086,8.510638298,231.2702126
1087,9.361702128,228.4219417
1088,10.21276596,214.694327
1089,11.06382979,205.2004733
1090,11.91489362,199.0443419
1091,12.76595745,185.6596027
1092,13.61702128,175.1107033
1093,14.46808511,165.4283911
1094,15.31914894,165.1718219
1095,16.17021277,158.3231092
1096,17.0212766,152.3419672
1097,17.87234043,151.2611854
1098,18.72340426,142.5350177
1099,19.57446809,139.5228223
1100,20.42553191,140.9249235
1101,21.27659574,141.6128602
1102,22.12765957,145.8530416
1103,22.9787234,143.5417329
1104,23.82978723,143.0241958
1105,24.68085106,141.6685399
1106,25.53191489,143.0467081
1107,26.38297872,138.0678827
1108,27.23404255,143.0076941
1109,28.08510638,148.7773461
1110,28.93617021,159.582159
1111,29.78723404,166.8362024
1112,30.63829787,173.6422946
1113,31.4893617,189.9720202
1114,32.34042553,206.643747
1115,33.19148936,220.1502821
1116,34.04255319,232.9019721
1117,34.89361702,250.092001
1118,35.74468085,265.8427314
1119,36.59574468,278.6737335
1120,37.44680851,294.4456238
1121,38.29787234,309.6500894
1122,39.14893617,324.6304154
1123,0,329.2217096
1124,0.740740741,329.4682384
1125,1.481481481,328.8691625
1126,2.222222222,330.1408208
1127,2.962962963,331.2937431
1128,3.703703704,331.3006006
1129,4.444444444,330.0984736
1130,5.185185185,329.8754133
1131,5.925925926,330.2023335
1132,6.666666667,330.9197219
1133,7.407407407,329.9266261
1134,8.148148148,331.752404
1135,8.888888889,331.9435536
1136,9.62962963,330.3462456
1137,10.37037037,329.3959067
1138,11.11111111,329.7318154
1139,11.85185185,327.9536576
1140,12.59259259,324.8440501
1141,13.33333333,323.2079329
1142,14.07407407,322.8092821
1143,14.81481481,318.0573692
1144,15.55555556,313.3896589
1145,16.2962963,306.1523632
1146,17.03703704,298.9749682
1147,17.77777778,285.4154581
1148,18.51851852,275.6997735
1149,19.25925926,265.3393191
1150,20,258.8786978
1151,20.74074074,251.9936349
1152,21.48148148,250.1432547
1153,22.22222222,246.6882991
1154,22.96296296,242.5989556
1155,23.7037037,240.8574759
1156,24.44444444,236.4289452
1157,25.18518519,236.7948794
1158,25.92592593,235.4224212
1159,26.66666667,233.981825
1160,27.40740741,229.8005471
1161,28.14814815,226.161125
1162,28.88888889,224.3618209
1163,29.62962963,220.1740544
1164,30.37037037,217.2878623
1165,31.11111111,211.5482358
1166,31.85185185,200.9061249
1167,32.59259259,188.284188
1168,33.33333333,171.0336573
1169,34.07407407,158.1047308
1170,34.81481481,145.4833608
1171,35.55555556,131.0839423
1172,36.2962963,116.3622687
1173,37.03703704,130.8927585
1174,37.77777778,147.8819047
1175,38.51851852,151.9998872
1176,39.25925926,152.3196493
1177,0,322.7168696
1178,0.8,320.4942988
1179,1.6,317.9782756
1180,2.4,309.6914803
1181,3.2,300.5738471
1182,4,288.6973093
1183,4.8,274.3962592
1184,5.6,269.222227
1185,6.4,261.3104774
1186,7.2,253.0029183
1187,8,241.2265247
1188,8.8,224.4487387
1189,9.6,214.656761
1190,10.4,207.3305908
1191,11.2,193.7781841
1192,12,179.0303303
1193,12.8,167.7671298
1194,13.6,160.7731254
1195,14.4,160.156414
1196,15.2,151.584308
1197,16,151.7571664
1198,16.8,140.300453
1199,17.6,143.9642211
1200,18.4,138.6002823
1201,19.2,138.3402433
1202,20,139.5686119
1203,20.8,139.6314496
1204,21.6,137.3689631
1205,22.4,137.7540492
1206,23.2,140.9467255
1207,24,139.484983
1208,24.8,143.3596401
1209,25.6,140.8068432
1210,26.4,139.8150997
1211,27.2,144.8703413
1212,28,152.1636173
1213,28.8,155.5919898
1214,29.6,165.4244296
1215,30.4,170.5878887
1216,31.2,187.0297386
1217,32,203.9733342
1218,32.8,221.6540166
1219,33.6,229.1196865
1220,34.4,252.6828966
1221,35.2,270.7248276
1222,36,280.3552851
1223,36.8,290.2354952
1224,37.6,304.0815864
1225,38.4,314.9249352
1226,39.2,311.1079659
1227,0,304.0335292
1228,0.930232558,295.4491152
1229,1.860465116,285.9329815
1230,2.790697674,276.2704905
1231,3.720930233,275.4857017
1232,4.651162791,269.1689379
1233,5.581395349,261.3315417
1234,6.511627907,255.8423645
1235,7.441860465,241.1652716
1236,8.372093023,229.8969347
1237,9.302325581,217.0932534
1238,10.23255814,211.4755594
1239,11.1627907,202.6321583
1240,12.09302326,190.1214374
1241,13.02325581,174.3978775
1242,13.95348837,162.644488
1243,14.88372093,157.9830204
1244,15.81395349,155.9420506
1245,16.74418605,150.7050441
1246,17.6744186,141.262772
1247,18.60465116,138.7837412
1248,19.53488372,137.1820345
1249,20.46511628,137.5484058
1250,21.39534884,133.5567613
1251,22.3255814,136.5760601
1252,23.25581395,133.7297837
1253,24.18604651,131.8649781
1254,25.11627907,135.8541638
1255,26.04651163,140.0454957
1256,26.97674419,141.4451927
1257,27.90697674,147.7840181
1258,28.8372093,153.7799952
1259,29.76744186,170.6405631
1260,30.69767442,189.0048108
1261,31.62790698,200.9661659
1262,32.55813953,216.5495157
1263,33.48837209,226.7340381
1264,34.41860465,251.0057983
1265,35.34883721,265.5989892
1266,36.27906977,280.5837413
1267,37.20930233,290.4660961
1268,38.13953488,308.0062131
1269,39.06976744,319.8107471
1270,0,320.0657181
1271,0.909090909,311.7796467
1272,1.818181818,305.9303547
1273,2.727272727,296.0352411
1274,3.636363636,282.8794225
1275,4.545454545,273.7854491
1276,5.454545455,266.2662987
1277,6.363636364,254.2726505
1278,7.272727273,246.3370635
1279,8.181818182,233.9240689
1280,9.090909091,219.9473982
1281,10,210.351037
1282,10.90909091,202.9996225
1283,11.81818182,190.759541
1284,12.72727273,178.1399469
1285,13.63636364,168.1445934
1286,14.54545455,160.6550451
1287,15.45454545,152.9868737
1288,16.36363636,149.8788917
1289,17.27272727,144.9517299
1290,18.18181818,140.6455141
1291,19.09090909,138.3516088
1292,20,133.3726468
1293,20.90909091,129.459686
1294,21.81818182,132.5785963
1295,22.72727273,132.8000583
1296,23.63636364,134.1944824
1297,24.54545455,133.0797682
1298,25.45454545,130.7675033
1299,26.36363636,134.1230113
1300,27.27272727,138.5424989
1301,28.18181818,139.6926208
1302,29.09090909,148.5411582
1303,30,161.299651
1304,30.90909091,176.0558922
1305,31.81818182,190.8556281
1306,32.72727273,210.3035536
1307,33.63636364,222.6130025
1308,34.54545455,239.3161754
1309,35.45454545,256.1511437
1310,36.36363636,270.2005013
1311,37.27272727,284.9356782
1312,38.18181818,302.8724107
1313,39.09090909,312.6781991
1314,0,321.7431852
1315,0.784313725,322.4308896
1316,1.568627451,319.6184499
1317,2.352941176,311.5481853
1318,3.137254902,303.7486557
1319,3.921568627,294.3123805
1320,4.705882353,283.4129695
1321,5.490196078,274.0618805
1322,6.274509804,268.4357444
1323,7.058823529,256.5815276
1324,7.843137255,243.8813099
1325,8.62745098,232.9378169
1326,9.411764706,216.3626144
1327,10.19607843,205.3932213
1328,10.98039216,198.3074738
1329,11.76470588,180.1119318
1330,12.54901961,173.2757047
1331,13.33333333,163.903647
1332,14.11764706,149.9668919
1333,14.90196078,146.6338142
1334,15.68627451,146.4085272
1335,16.47058824,145.6186022
1336,17.25490196,137.5524493
1337,18.03921569,134.6395649
1338,18.82352941,139.242566
1339,19.60784314,139.971757
1340,20.39215686,138.3497783
1341,21.17647059,136.9526494
1342,21.96078431,142.521931
1343,22.74509804,143.1342438
1344,23.52941176,143.4260842
1345,24.31372549,138.7302198
1346,25.09803922,141.9764448
1347,25.88235294,141.1579696
1348,26.66666667,142.9646912
1349,27.45098039,149.0732846
1350,28.23529412,154.8567336
1351,29.01960784,161.5148566
1352,29.80392157,175.446612
1353,30.58823529,188.9098438
1354,31.37254902,205.5733197
1355,32.15686275,218.9143731
1356,32.94117647,228.5419891
1357,33.7254902,252.5909759
1358,34.50980392,266.9374058
1359,35.29411765,280.1069258
1360,36.07843137,292.5974976
1361,36.8627451,314.8027841
1362,37.64705882,326.0282546
1363,38.43137255,326.2078066
1364,39.21568627,325.3794276
1365,0,322.5975462
1366,0.85106383,321.9625845
1367,1.70212766,312.4718045
1368,2.553191489,305.1342552
1369,3.404255319,297.2998506
1370,4.255319149,292.1363505
1371,5.106382979,282.8444792
1372,5.957446809,273.3326895
1373,6.808510638,266.8897584
1374,7.659574468,254.1238616
1375,8.510638298,237.3057229
1376,9.361702128,224.5083799
1377,10.21276596,212.3921708
1378,11.06382979,204.6487033
1379,11.91489362,186.1487808
1380,12.76595745,174.934102
1381,13.61702128,169.1419923
1382,14.46808511,158.9836432
1383,15.31914894,155.1430278
1384,16.17021277,146.9504618
1385,17.0212766,138.278034
1386,17.87234043,132.703015
1387,18.72340426,130.0102812
1388,19.57446809,136.9364209
1389,20.42553191,135.3548769
1390,21.27659574,134.1896467
1391,22.12765957,135.8881235
1392,22.9787234,140.0236937
1393,23.82978723,139.0155851
1394,24.68085106,136.9769103
1395,25.53191489,138.9161922
1396,26.38297872,144.3422857
1397,27.23404255,147.761779
1398,28.08510638,156.5904268
1399,28.93617021,164.7606991
1400,29.78723404,177.2978392
1401,30.63829787,191.3863611
1402,31.4893617,204.955133
1403,32.34042553,219.1796849
1404,33.19148936,230.9614607
1405,34.04255319,251.092569
1406,34.89361702,264.810881
1407,35.74468085,280.550888
1408,36.59574468,295.3445177
1409,37.44680851,312.9418308
1410,38.29787234,318.489365
1411,39.14893617,326.4827218
1412,0,328.514143
1413,0.816326531,325.3790315
1414,1.632653061,321.0066449
1415,2.448979592,317.4889609
1416,3.265306122,307.1491746
1417,4.081632653,297.6694048
1418,4.897959184,282.1412293
1419,5.714285714,276.551061
1420,6.530612245,265.4800483
1421,7.346938776,251.7338965
1422,8.163265306,238.0277832
1423,8.979591837,224.5768458
1424,9.795918367,215.5896829
1425,10.6122449,203.6183557
1426,11.42857143,190.6933155
1427,12.24489796,178.577762
1428,13.06122449,166.3032017
1429,13.87755102,161.2144103
1430,14.69387755,153.6890171
1431,15.51020408,146.2311062
1432,16.32653061,143.862424
1433,17.14285714,138.5015724
1434,17.95918367,137.1272837
1435,18.7755102,133.568318
1436,19.59183673,137.6808569
1437,20.40816327,142.2462646
1438,21.2244898,142.1825526
1439,22.04081633,144.2282216
1440,22.85714286,142.8868271
1441,23.67346939,139.2824543
1442,24.48979592,141.1633518
1443,25.30612245,148.4941118
1444,26.12244898,151.5872586
1445,26.93877551,165.6688411
1446,27.75510204,168.4174458
1447,28.57142857,181.9726665
1448,29.3877551,203.151198
1449,30.20408163,216.6203584
1450,31.02040816,227.3819225
1451,31.83673469,247.0283879
1452,32.65306122,263.2305255
1453,33.46938776,274.6555878
1454,34.28571429,290.0046895
1455,35.10204082,308.7716861
1456,35.91836735,322.3137246
1457,36.73469388,332.2046718
1458,37.55102041,335.0350202
1459,38.36734694,334.5140953
1460,39.18367347,333.545192
1461,0,332.6837959
1462,0.769230769,331.4332156
1463,1.538461538,328.937
1464,2.307692308,325.8031862
1465,3.076923077,320.7439695
1466,3.846153846,317.0739996
1467,4.615384615,302.9229814
1468,5.384615385,290.2990843
1469,6.153846154,277.0431078
1470,6.923076923,269.2742321
1471,7.692307692,257.538601
1472,8.461538462,246.3461066
1473,9.230769231,228.8975415
1474,10,215.3991752
1475,10.76923077,209.172365
1476,11.53846154,194.5799117
1477,12.30769231,176.5606979
1478,13.07692308,169.4615632
1479,13.84615385,161.9462241
1480,14.61538462,153.1463176
1481,15.38461538,146.624935
1482,16.15384615,138.0696312
1483,16.92307692,136.5541762
1484,17.69230769,136.0749974
1485,18.46153846,130.8182653
1486,19.23076923,132.6461878
1487,20,137.6533449
1488,20.76923077,137.6788625
1489,21.53846154,137.8593161
1490,22.30769231,139.7562782
1491,23.07692308,138.1881487
1492,23.84615385,137.7582019
1493,24.61538462,138.1177704
1494,25.38461538,137.4006006
1495,26.15384615,139.9055041
1496,26.92307692,142.6584255
1497,27.69230769,146.7187544
1498,28.46153846,151.8255503
1499,29.23076923,167.0996837
1500,30,182.0548747
1501,30.76923077,206.9091954
1502,31.53846154,215.2684454
1503,32.30769231,229.9092564
1504,33.07692308,252.0699691
1505,33.84615385,268.6080974
1506,34.61538462,282.0939371
1507,35.38461538,293.0076641
1508,36.15384615,312.1376853
1509,36.92307692,322.8329965
1510,37.69230769,320.4016814
1511,38.46153846,322.6543461
1512,39.23076923,322.7181947
1513,0,284.153362
1514,0.588235294,276.9153559
1515,1.176470588,268.0228458
1516,1.764705882,259.1301717
1517,2.352941176,252.4220244
1518,2.941176471,241.0141331
1519,3.529411765,233.6841927
1520,4.117647059,224.1176658
1521,4.705882353,218.4088298
1522,5.294117647,215.8860038
1523,5.882352941,206.5935861
1524,6.470588235,205.8684932
1525,7.058823529,201.4071775
1526,7.647058824,196.0139236
1527,8.235294118,185.5305667
1528,8.823529412,180.2037295
1529,9.411764706,175.9096715
1530,10,173.7912474
1531,10.58823529,170.152669
1532,11.17647059,167.2457678
1533,11.76470588,161.818964
1534,12.35294118,156.9499953
1535,12.94117647,153.1606064
1536,13.52941176,152.8387132
1537,14.11764706,150.0092117
1538,14.70588235,150.3482077
1539,15.29411765,151.1562737
1540,15.88235294,149.9656898
1541,16.47058824,149.2590111
1542,17.05882353,149.1893978
1543,17.64705882,147.9997974
1544,18.23529412,146.8152513
1545,18.82352941,147.1504497
1546,19.41176471,148.9529366
1547,20,147.1977146
1548,20.58823529,147.0645532
1549,21.17647059,148.4833201
1550,21.76470588,151.7560736
1551,22.35294118,153.4281039
1552,22.94117647,154.7205123
1553,23.52941176,154.1975657
1554,24.11764706,153.3919312
1555,24.70588235,153.9618968
1556,25.29411765,163.2023232
1557,25.88235294,158.3970665
1558,26.47058824,167.3678097
1559,27.05882353,170.645836
1560,27.64705882,175.7397638
1561,28.23529412,183.8303414
1562,28.82352941,190.1257814
1563,29.41176471,203.4488304
1564,30,212.7816282
1565,30.58823529,221.2146168
1566,31.17647059,228.9315285
1567,31.76470588,239.5312717
1568,32.35294118,252.0357635
1569,32.94117647,264.6231601
1570,33.52941176,279.5636388
1571,34.11764706,293.882584
1572,34.70588235,303.3304569
1573,35.29411765,312.8293375
1574,35.88235294,321.445225
1575,36.47058824,321.6811671
1576,37.05882353,328.187455
1577,37.64705882,334.6540186
1578,38.23529412,335.8671148
1579,38.82352941,337.8750538
1580,39.41176471,335.7863273
1581,0,342.3119174
1582,0.49382716,340.8886699
1583,0.987654321,342.989076
1584,1.481481481,341.65096
1585,1.975308642,339.1864092
1586,2.469135802,339.9993793
1587,2.962962963,339.7635055
1588,3.456790123,339.9983274
1589,3.950617284,339.1962446
1590,4.444444444,337.8748353
1591,4.938271605,338.0038849
1592,5.432098765,335.754567
1593,5.925925926,337.5174661
1594,6.419753086,332.8606704
1595,6.913580247,332.0774663
1596,7.407407407,325.194712
1597,7.901234568,322.2934252
1598,8.395061728,322.2767459
1599,8.888888889,313.9604578
1600,9.382716049,306.6939699
1601,9.87654321,302.7164228
1602,10.37037037,292.6072511
1603,10.86419753,281.384376
1604,11.35802469,268.4979128
1605,11.85185185,251.645869
1606,12.34567901,240.0363232
1607,12.83950617,233.4787406
1608,13.33333333,226.8024219
1609,13.82716049,221.0186724
1610,14.32098765,214.3793187
1611,14.81481481,206.5177436
1612,15.30864198,198.8976294
1613,15.80246914,190.6813217
1614,16.2962963,184.5617727
1615,16.79012346,173.4930413
1616,17.28395062,171.4031947
1617,17.77777778,174.329357
1618,18.27160494,166.8200558
1619,18.7654321,166.2311296
1620,19.25925926,164.6565251
1621,19.75308642,159.4368945
1622,20.24691358,163.6515857
1623,20.74074074,163.0864832
1624,21.2345679,167.5542192
1625,21.72839506,171.4702398
1626,22.22222222,169.7205366
1627,22.71604938,171.1568981
1628,23.20987654,171.2170584
1629,23.7037037,171.9881867
1630,24.19753086,171.9798812
1631,24.69135802,170.4570222
1632,25.18518519,171.0002135
1633,25.67901235,168.971702
1634,26.17283951,167.1471126
1635,26.66666667,166.6068993
1636,27.16049383,166.2410197
1637,27.65432099,163.9341643
1638,28.14814815,164.1410097
1639,28.64197531,171.9038476
1640,29.13580247,175.6807509
1641,29.62962963,177.3638735
1642,30.12345679,182.8940317
1643,30.61728395,185.4868808
1644,31.11111111,200.0808641
1645,31.60493827,208.6987323
1646,32.09876543,220.0500149
1647,32.59259259,229.3188549
1648,33.08641975,236.0589402
1649,33.58024691,247.7237285
1650,34.07407407,259.4820631
1651,34.56790123,273.9951769
1652,35.0617284,281.0115023
1653,35.55555556,286.2319525
1654,36.04938272,300.0377593
1655,36.54320988,308.7077692
1656,37.03703704,317.8222058
1657,37.5308642,322.1672716
1658,38.02469136,324.5489449
1659,38.51851852,322.3098177
1660,39.01234568,327.6317781
1661,39.50617284,327.6421874
1662,0,320.076018
1663,0.625,320.3084083
1664,1.25,319.1773017
1665,1.875,317.7248073
1666,2.5,309.9564917
1667,3.125,307.8661942
1668,3.75,298.1485153
1669,4.375,286.7049978
1670,5,270.3320918
1671,5.625,253.043353
1672,6.25,242.5013385
1673,6.875,235.1052818
1674,7.5,227.3514325
1675,8.125,216.6993973
1676,8.75,210.5461346
1677,9.375,203.107157
1678,10,189.6748796
1679,10.625,176.8960601
1680,11.25,175.8483364
1681,11.875,175.2601206
1682,12.5,173.9335066
1683,13.125,166.3755744
1684,13.75,163.1060995
1685,14.375,163.6303848
1686,15,159.4048473
1687,15.625,155.6897708
1688,16.25,153.6588823
1689,16.875,153.4676917
1690,17.5,153.5782861
1691,18.125,154.7305936
1692,18.75,156.0522079
1693,19.375,157.448927
1694,20,158.2645882
1695,20.625,158.7541215
1696,21.25,158.9533171
1697,21.875,159.2638995
1698,22.5,157.5393314
1699,23.125,157.1003141
1700,23.75,156.4028972
1701,24.375,155.2213837
